time,METG,MATE,ONSA,BRST,WSRT,BRUX
2021-05-26 12:33:12,43.356833333333334,45.644999999999996,42.54545454545455,40.42191666666667,41.486250000000005,42.849900000000005
2021-05-26 12:33:13,43.231750000000005,45.52,42.45454545454545,40.36983333333333,41.57175,42.7814
2021-05-26 12:33:14,43.273583333333335,45.644999999999996,42.36363636363637,40.79666666666666,43.331,42.7062
2021-05-26 12:33:15,43.237,45.56,42.18181818181818,40.07816666666667,43.148,42.75019999999999
2021-05-26 12:33:16,43.297083333333326,45.485,42.27272727272727,40.31241666666667,43.13954545454545,42.6877
2021-05-26 12:33:17,43.50775000000001,45.395,42.45454545454545,40.54675,43.230909090909094,42.762600000000006
2021-05-26 12:33:18,43.5755,45.46,42.36363636363637,40.520999999999994,43.122181818181815,42.7063
2021-05-26 12:33:19,43.599,45.555,42.27272727272727,40.34908333333333,43.17018181818182,42.693799999999996
2021-05-26 12:33:20,43.609249999999996,45.64,42.27272727272727,40.1145,42.98554545454545,42.7189
2021-05-26 12:33:21,43.57033333333334,45.50500000000001,42.36363636363637,40.21358333333333,43.13336363636363,42.7436
2021-05-26 12:33:22,43.57541666666666,45.595,42.45454545454545,40.01575,41.11691666666666,42.7625
2021-05-26 12:33:23,43.669250000000005,45.575,42.36363636363637,40.89575,41.116166666666665,42.7187
2021-05-26 12:33:24,43.57541666666666,45.714999999999996,42.27272727272727,40.903454545454544,42.884181818181816,42.6937
2021-05-26 12:33:25,43.513000000000005,45.695,42.45454545454545,40.43766666666667,42.82090909090909,42.75
2021-05-26 12:33:26,43.64066666666667,45.67999999999999,42.45454545454545,40.22916666666667,42.850545454545454,42.7812
2021-05-26 12:33:27,43.614666666666665,45.739999999999995,42.54545454545455,40.02608333333333,43.03218181818182,42.837300000000006
2021-05-26 12:33:28,43.68741666666667,45.790000000000006,42.63636363636363,40.17183333333333,43.08381818181818,42.8125
2021-05-26 12:33:29,43.656416666666665,45.830000000000005,42.63636363636363,40.01566666666667,43.049181818181815,42.9063
2021-05-26 12:33:30,43.54416666666666,45.870000000000005,42.45454545454545,39.98975,42.935181818181825,42.868700000000004
2021-05-26 12:33:31,43.549416666666666,45.83,42.54545454545455,40.18225,41.215583333333335,42.9688
2021-05-26 12:33:32,43.37241666666667,45.785000000000004,42.27272727272727,40.172000000000004,43.12163636363636,42.9938
2021-05-26 12:33:33,43.41925,45.82,42.45454545454545,40.57816666666667,43.18536363636363,42.9813
2021-05-26 12:33:34,43.375,45.85000000000001,42.54545454545455,40.375,43.03772727272727,43.0
2021-05-26 12:33:35,43.43225,45.735,42.45454545454545,40.489583333333336,43.03745454545455,43.0376
2021-05-26 12:33:36,43.34891666666667,45.769999999999996,42.36363636363637,40.577999999999996,43.078545454545456,43.1124
2021-05-26 12:33:37,43.2655,45.69,42.36363636363637,40.45308333333333,43.140727272727275,43.137600000000006
2021-05-26 12:33:38,43.31791666666667,45.67,42.36363636363637,40.260250000000006,43.096272727272726,43.1811
2021-05-26 12:33:39,43.32025000000001,45.745,42.36363636363637,40.74475,43.19618181818182,43.187599999999996
2021-05-26 12:33:40,43.346166666666655,45.81,42.54545454545455,40.833333333333336,43.27945454545454,43.1999
2021-05-26 12:33:41,43.25275,45.68,42.54545454545455,40.82816666666667,43.05927272727273,43.212300000000006
2021-05-26 12:33:42,43.3255,45.644999999999996,42.45454545454545,40.911249999999995,42.988818181818175,43.1311
2021-05-26 12:33:43,43.45566666666667,45.71,42.45454545454545,41.145833333333336,43.08318181818182,43.125099999999996
2021-05-26 12:33:44,43.44283333333333,45.739999999999995,42.54545454545455,41.11966666666667,43.09809090909091,43.0249
2021-05-26 12:33:45,43.28125,45.83,42.45454545454545,40.82808333333333,42.96418181818182,43.0564
2021-05-26 12:33:46,43.42183333333333,45.85,42.45454545454545,40.71875,42.944818181818185,43.0812
2021-05-26 12:33:47,43.34883333333334,45.825,42.54545454545455,40.56783333333333,42.934999999999995,43.0563
2021-05-26 12:33:48,43.4115,45.795,42.63636363636363,40.458333333333336,43.07354545454545,43.1311
2021-05-26 12:33:49,43.354166666666664,45.75,42.45454545454545,40.822833333333335,43.11827272727273,43.0375
2021-05-26 12:33:50,43.46875,45.78,42.45454545454545,40.85941666666667,43.23490909090909,43.012699999999995
2021-05-26 12:33:51,43.299416666666666,45.71,42.45454545454545,40.901,43.16427272727273,43.006299999999996
2021-05-26 12:33:52,43.395833333333336,45.684999999999995,42.45454545454545,40.84366666666667,43.205636363636366,43.0312
2021-05-26 12:33:53,43.36724999999999,45.675,42.36363636363637,40.82808333333333,43.2349090909091,43.10020000000001
2021-05-26 12:33:54,43.62491666666667,45.665,42.27272727272727,40.708416666666665,43.31236363636364,43.0625
2021-05-26 12:33:55,43.614583333333336,45.57,42.54545454545455,40.34908333333333,43.396727272727276,42.9875
2021-05-26 12:33:56,43.64333333333334,45.714999999999996,42.54545454545455,40.61975,43.214,43.006299999999996
2021-05-26 12:33:57,43.653749999999995,45.71,42.54545454545455,40.55725,41.187,42.8251
2021-05-26 12:33:58,43.61991666666666,45.68,42.72727272727273,40.3125,43.23327272727273,42.812400000000004
2021-05-26 12:33:59,43.50258333333333,45.76,42.72727272727273,40.09366666666667,43.354,42.8065
2021-05-26 12:34:00,43.52608333333333,45.75500000000001,42.72727272727273,40.64066666666667,43.234272727272725,42.8313
2021-05-26 12:34:01,43.5495,45.79,42.81818181818182,40.92725,43.12072727272727,42.881299999999996
2021-05-26 12:34:02,43.56775000000001,45.800000000000004,43.0,41.05716666666667,43.03836363636364,42.818799999999996
2021-05-26 12:34:03,43.59633333333333,45.769999999999996,43.0,40.93233333333333,43.10109090909091,42.862399999999994
2021-05-26 12:34:04,43.57041666666667,45.72,43.09090909090909,41.76136363636363,42.98172727272728,42.8438
2021-05-26 12:34:05,43.67966666666666,45.855,43.09090909090909,41.76690909090909,43.159727272727274,42.868700000000004
2021-05-26 12:34:06,43.69016666666666,45.809999999999995,43.0,41.78409090909091,43.187999999999995,42.8937
2021-05-26 12:34:07,43.64058333333333,45.7,43.09090909090909,40.729166666666664,43.217636363636366,42.9563
2021-05-26 12:34:08,43.57283333333333,45.665000000000006,43.09090909090909,40.52608333333333,43.173272727272725,42.9689
2021-05-26 12:34:09,43.60941666666667,45.644999999999996,43.27272727272727,40.572833333333335,43.116090909090914,42.9876
2021-05-26 12:34:10,43.632749999999994,45.72,43.09090909090909,40.88025,43.07481818181818,43.062599999999996
2021-05-26 12:34:11,43.52875,45.584999999999994,43.27272727272727,40.552083333333336,43.12336363636364,43.0875
2021-05-26 12:34:12,43.5495,45.565,43.27272727272727,41.63636363636363,43.19745454545455,43.1124
2021-05-26 12:34:13,43.51566666666667,45.57,43.27272727272727,40.68225,43.017545454545456,43.1186
2021-05-26 12:34:14,43.39066666666667,45.495000000000005,43.27272727272727,40.802,42.99281818181819,43.1188
2021-05-26 12:34:15,43.33591666666666,45.434999999999995,43.27272727272727,40.718916666666665,43.02990909090909,43.031099999999995
2021-05-26 12:34:16,43.39058333333333,45.39,43.0,40.67183333333333,43.13318181818182,43.062400000000004
2021-05-26 12:34:17,43.609416666666675,45.345,43.09090909090909,40.5885,43.084,43.05
2021-05-26 12:34:18,43.770833333333336,45.400000000000006,42.333333333333336,40.541583333333335,42.98945454545455,43.0937
2021-05-26 12:34:19,43.74475,45.44500000000001,42.25,40.760333333333335,41.04425,43.0623
2021-05-26 12:34:20,43.80725,45.38,42.166666666666664,40.47908333333333,41.11783333333333,42.975
2021-05-26 12:34:21,43.80474999999999,45.335,42.166666666666664,40.28641666666667,41.25975,43.0125
2021-05-26 12:34:22,43.791583333333335,45.44,42.166666666666664,40.260416666666664,41.24366666666667,43.1126
2021-05-26 12:34:23,44.00775000000001,45.464999999999996,42.166666666666664,40.31258333333333,43.087999999999994,43.1249
2021-05-26 12:34:24,43.81766666666667,45.445,42.166666666666664,40.45316666666667,43.0609090909091,43.1437
2021-05-26 12:34:25,43.799416666666666,45.589999999999996,42.0,40.500166666666665,43.195727272727275,43.1875
2021-05-26 12:34:26,43.93233333333333,45.535000000000004,42.083333333333336,40.46875,43.065636363636365,43.2562
2021-05-26 12:34:27,43.8385,45.644999999999996,41.916666666666664,41.020833333333336,43.278727272727274,43.2498
2021-05-26 12:34:28,43.97133333333333,45.58,42.166666666666664,40.729,43.28390909090909,43.25619999999999
